cntr_01,dist_x,pang_x,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
1942,0.159060,-0.069189,3.1701364276E+02,-2.3759204783E+01,288210300005601,317.0136427,-23.7591606,288,10,3,zr,209,70,211,72,1.985900E+01,3.300000E-02,1.255991E-06,1.072433E+00,1.170255E-01,2.021228E+01,6.924057E-02,1.987823E+01,9.572256E-02,1.942619E+01
1943,null,null,2.7159964401E+02,-3.8315778626E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1944,null,null,2.7338293496E+02,-5.9346353463E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1945,null,null,2.7213101680E+02,-3.7643599008E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1946,0.185972,36.648876,3.3106197693E+00,5.8803058054E+01,806203300017204,3.3106793,58.8030995,806,3,3,zr,773,635,793,655,1.964100E+01,2.600000E-02,9.364024E-07,1.091629E+00,1.142031E-01,2.005025E+01,6.676292E-02,1.968307E+01,9.067432E-02,1.884091E+01
1947,0.177751,-2.952813,2.6113059065E+02,2.4896096904E+00,484202200001349,261.1305881,2.4896590,484,2,2,zr,428,273,441,285,1.982600E+01,3.300000E-02,1.112939E-06,9.260762E-01,1.077592E-01,2.004293E+01,5.381107E-02,1.981266E+01,8.614874E-02,1.907798E+01
1948,0.116252,-18.139661,2.2948046693E+02,6.3237908513E+01,823211200017608,229.4804446,63.2379392,823,11,2,zr,874,645,893,660,1.973700E+01,2.500000E-02,1.397530E-06,8.356261E-01,9.405378E-02,2.008254E+01,5.575466E-02,1.971820E+01,9.892207E-02,1.921484E+01
1949,0.132535,2.268343,2.1447150549E+02,1.5063227914E+01,1575206100018068,214.4715070,15.0632647,1575,6,1,zr,22,14,23,15,1.963900E+01,2.300000E-02,1.753237E-06,7.783760E-01,1.011272E-01,1.985000E+01,4.976177E-02,1.964075E+01,9.478299E-02,1.944379E+01
1950,0.074270,3.674051,9.4056753186E+01,-2.0832067188E+01,258216200004680,94.0567546,-20.8320466,258,16,2,zr,213,209,233,227,1.979100E+01,5.500000E-02,2.186263E-06,9.767895E-01,1.371190E-01,2.014406E+01,8.395958E-02,1.976934E+01,1.274363E-01,1.928184E+01
1951,null,null,3.5236041017E+02,-7.1141918785E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1952,0.107681,71.463809,3.4392678921E+02,-9.9075870090E+00,1438201300021471,343.9268180,-9.9075775,1438,1,3,zr,39,6,39,6,1.951600E+01,4.700000E-02,1.060926E-06,9.931591E-01,1.480725E-01,1.978614E+01,6.360817E-02,1.958358E+01,9.495506E-02,1.911376E+01
1953,0.098212,-2.587621,3.1141170543E+02,8.6832844673E-01,440215200004278,311.4117042,0.8683557,440,15,2,zr,291,146,294,148,1.978000E+01,2.400000E-02,1.490906E-06,9.978105E-01,1.146581E-01,2.008926E+01,6.666756E-02,1.975810E+01,9.905821E-02,1.939818E+01
1954,0.070723,-48.286316,1.6891141512E+02,6.6257370528E+01,1850212400002613,168.9113787,66.2573836,1850,12,4,zr,32,20,35,21,1.969600E+01,4.100000E-02,1.847837E-06,9.220195E-01,1.709274E-01,1.999312E+01,8.564281E-02,1.976824E+01,1.377130E-01,1.924372E+01
1955,0.129813,27.015180,3.2003179492E+02,-2.1394392455E-01,441214300006268,320.0318113,-0.2139118,441,14,3,zr,326,151,329,153,1.968700E+01,2.200000E-02,1.305996E-06,1.068689E+00,1.038578E-01,2.007590E+01,6.713200E-02,1.970946E+01,9.313267E-02,1.932936E+01
1956,0.069326,-15.152332,3.0545450099E+02,1.7986102612E+01,592205300065709,305.4544957,17.9861212,592,5,3,zr,95,94,202,199,1.983100E+01,3.000000E-02,6.394085E-07,9.031265E-01,7.524006E-02,2.004377E+01,4.875755E-02,1.986239E+01,8.004189E-02,1.949305E+01
1957,null,null,1.1641694423E+02,-4.7351023073E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1958,0.035893,49.238870,1.6026072815E+02,-2.3722660010E+01,267212400004330,160.2607364,-23.7226535,267,12,4,zr,52,52,59,59,1.959000E+01,3.900000E-02,1.669552E-06,8.587286E-01,9.349436E-02,1.974614E+01,6.740570E-02,1.956771E+01,1.163763E-01,1.928703E+01
1959,0.098573,-4.916252,2.1131391101E+02,5.8638827619E+01,792215200000392,211.3139065,58.6388549,792,15,2,zr,839,658,913,685,1.965200E+01,3.000000E-02,1.225571E-06,9.333438E-01,1.017473E-01,2.007964E+01,6.090164E-02,1.960539E+01,9.674117E-02,1.919235E+01
1960,null,null,2.6196299406E+02,-5.6317552097E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1961,null,null,8.2307621939E+01,-6.0104599265E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1962,0.099082,-47.725439,5.2070423212E+01,-1.8796448914E+01,301206300007151,52.0704017,-18.7964304,301,6,3,zr,199,128,207,132,1.991700E+01,3.400000E-02,1.674780E-06,8.094072E-01,1.353925E-01,2.016553E+01,8.147812E-02,1.984477E+01,1.492444E-01,1.929848E+01
1963,0.128934,-125.111362,2.8397193984E+02,3.6904986700E+01,684214100025986,283.9719032,36.9049661,684,14,1,zr,985,957,1003,975,1.983800E+01,2.800000E-02,1.443028E-06,1.033329E+00,9.655560E-02,2.006042E+01,6.003380E-02,1.971505E+01,8.613533E-02,1.929424E+01
1964,null,null,3.2426034314E+02,-1.7777808036E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1965,0.082806,-28.704144,2.9869226133E+02,-2.3368531275E+01,286212300024392,298.6922493,-23.3685111,286,12,3,zr,177,59,181,63,1.969000E+01,3.900000E-02,1.356133E-06,1.099801E+00,1.348087E-01,1.998265E+01,7.771111E-02,1.969358E+01,1.047594E-01,1.885408E+01
1966,null,null,2.7585200793E+02,-3.3280034257E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1967,0.026494,66.109568,6.6122184006E+01,3.3759903519E+01,1699201400005172,66.1221921,33.7599065,1699,1,4,zr,67,67,68,68,1.975400E+01,3.000000E-02,4.921883E-07,1.056459E+00,1.219334E-01,2.009593E+01,7.887650E-02,1.977687E+01,1.106927E-01,1.940986E+01
1968,0.070433,-71.061260,5.9531494706E+01,1.6551989750E+01,1553210100005384,59.5314754,16.5519961,1553,10,1,zr,68,68,68,68,1.967500E+01,3.700000E-02,6.176087E-07,1.138441E+00,1.155180E-01,1.993300E+01,7.496071E-02,1.968881E+01,9.762186E-02,1.935259E+01
1969,0.112608,-0.682931,8.7375899778E+01,9.6525980222E+00,511202100019420,87.3758994,9.6526293,511,2,1,zr,212,175,236,196,1.968800E+01,2.400000E-02,1.222922E-06,9.796089E-01,1.190596E-01,2.003413E+01,5.918980E-02,1.970240E+01,8.958146E-02,1.914817E+01
1970,0.097481,-23.475863,1.5300949566E+02,2.1023475463E+01,1617208400005784,153.0094841,21.0235003,1617,8,4,zr,32,24,39,31,1.971900E+01,2.400000E-02,9.127159E-07,1.044134E+00,1.404943E-01,1.987131E+01,7.097054E-02,1.970831E+01,1.007734E-01,1.913078E+01
1971,null,null,2.5713622421E+02,-3.9627993997E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1972,0.146024,54.863334,2.2819053240E+02,5.0682725553E+00,479210400004067,228.1905657,5.0682959,479,10,4,zr,381,182,395,193,1.987600E+01,2.200000E-02,8.502317E-07,8.340552E-01,1.108516E-01,2.009283E+01,5.795860E-02,1.986172E+01,1.030261E-01,1.922348E+01
1973,0.065956,109.778544,3.3575659040E+02,4.8663482700E+01,1806201200065901,335.7566165,48.6634765,1806,1,2,zr,83,83,83,83,1.979400E+01,4.000000E-02,7.324446E-07,1.039397E+00,1.002669E-01,2.005744E+01,6.222534E-02,1.984501E+01,8.875844E-02,1.954537E+01
1974,0.125629,-66.210111,2.7390020633E+02,7.8655484323E+01,865215400007522,273.9000440,78.6554984,865,15,4,zr,549,500,564,514,1.992000E+01,4.000000E-02,1.256234E-06,8.697994E-01,1.163914E-01,2.038372E+01,6.848145E-02,1.991536E+01,1.167287E-01,1.944876E+01
1975,null,null,1.6970159057E+02,-7.7011908750E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1976,0.075791,38.485959,2.5128311347E+02,2.7924386420E+01,633209200009746,251.2831283,27.9244029,633,9,2,zr,523,373,548,391,1.967400E+01,2.300000E-02,1.398117E-06,8.556729E-01,8.977886E-02,2.007360E+01,5.346298E-02,1.974063E+01,9.263378E-02,1.932827E+01
1977,0.091548,35.154362,5.8348064831E+01,-1.7693777192E+01,1294213200005653,58.3480802,-17.6937564,1294,13,2,zr,21,1,21,1,1.983000E+01,4.800000E-02,2.068981E-06,5.767751E-01,1.519038E-01,2.007866E+01,5.795479E-02,1.979976E+01,1.489727E-01,1.938127E+01
1978,0.036223,-21.887570,3.1943514020E+02,2.3854266963E+01,1639209200013079,319.4351361,23.8542763,1639,9,2,zr,47,43,49,45,1.978400E+01,2.000000E-02,6.996985E-07,9.938567E-01,8.050482E-02,1.992175E+01,5.505753E-02,1.977971E+01,8.213285E-02,1.950248E+01
1979,0.037967,52.169476,8.9393823740E+01,-2.5898982168E+01,257207400027072,89.3938330,-25.8989757,257,7,4,zr,449,442,449,442,1.991900E+01,3.000000E-02,2.037964E-06,8.650791E-01,1.411869E-01,2.042208E+01,8.360863E-02,1.992580E+01,1.432911E-01,1.935977E+01
1980,0.099809,-21.581461,1.2943647726E+02,3.5740382319E+01,665216300016374,129.4364647,35.7404081,665,16,3,zr,388,272,402,285,1.987900E+01,2.100000E-02,1.533931E-06,8.751348E-01,1.345083E-01,2.033052E+01,6.769848E-02,1.982409E+01,1.146906E-01,1.919002E+01
1981,0.140844,-83.007571,3.2558644265E+02,5.1480502937E+01,802202300076035,325.5863803,51.4805077,802,2,3,zr,717,575,722,579,1.984400E+01,3.600000E-02,9.530438E-07,9.848915E-01,1.015546E-01,2.042322E+01,5.908012E-02,1.988415E+01,8.893588E-02,1.936947E+01
1982,0.174946,69.014932,3.4609691418E+02,4.1644750997E+01,1772204100009830,346.0969749,41.6447684,1772,4,1,zr,74,74,77,77,1.984600E+01,3.200000E-02,7.901961E-07,1.291511E+00,1.052766E-01,2.005221E+01,7.784748E-02,1.985036E+01,8.936560E-02,1.960966E+01
1983,0.122696,-36.769682,4.9710123108E+01,4.5693492799E+01,1740212100024240,49.7100939,45.6935201,1740,12,1,zr,71,71,71,71,1.978200E+01,3.400000E-02,3.115913E-07,9.279914E-01,1.244422E-01,2.007623E+01,6.092834E-02,1.982009E+01,9.734181E-02,1.940949E+01
1984,null,null,2.7760411924E+02,-3.4839711041E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1985,null,null,2.7202957732E+02,-8.0586461141E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1986,0.041993,-53.316035,1.2240072078E+00,1.5508993432E+01,1545211400010195,1.2239975,15.5090004,1545,11,4,zr,55,55,56,56,1.988700E+01,3.300000E-02,6.124635E-07,9.951252E-01,8.421459E-02,2.000010E+01,6.631470E-02,1.984339E+01,9.879980E-02,1.965589E+01
1987,0.197344,2.881689,1.5599020778E+02,-1.9349670348E+01,316203200003022,155.9902107,-19.3496156,316,3,2,zr,61,60,65,64,2.004600E+01,4.300000E-02,2.063840E-06,7.912952E-01,1.998179E-01,2.022941E+01,8.169937E-02,1.997280E+01,1.530750E-01,1.917004E+01
1988,null,null,2.1713689669E+02,-3.8706306157E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1989,0.091602,-13.863321,2.6660244976E+02,1.6425962596E+01,1583212100018718,266.6024434,16.4259873,1583,12,1,zr,24,11,24,11,1.983600E+01,3.900000E-02,1.577250E-06,1.446651E+00,1.147335E-01,2.002261E+01,8.066654E-02,1.985030E+01,8.267111E-02,1.960213E+01
1990,null,null,2.8010692705E+02,-3.8013402821E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1991,null,null,2.8739194088E+02,-2.9209081530E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1992,null,null,1.2478904860E+02,-5.1469020445E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1993,0.165174,6.341568,1.7888746084E+02,1.1042160399E+01,524207100005124,178.8874660,11.0422060,524,7,1,zr,246,216,252,222,1.978900E+01,2.800000E-02,1.401001E-06,8.924257E-01,1.171839E-01,2.015383E+01,7.094955E-02,1.976485E+01,1.178695E-01,1.939160E+01
1994,0.080777,-4.937299,2.7487245398E+02,3.2243641445E+01,1681215300007941,274.8724517,32.2436638,1681,15,3,zr,53,28,54,29,1.997300E+01,4.200000E-02,1.217148E-06,1.181486E+00,1.047459E-01,2.020350E+01,7.858849E-02,1.999339E+01,9.861755E-02,1.976581E+01
1995,null,null,2.7659992812E+02,-3.3724034769E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1996,null,null,2.3767022421E+02,-6.8729878406E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1997,0.109668,-61.973054,2.2281306495E+01,3.5413638386E+01,1694206400025475,22.2812735,35.4136527,1694,6,4,zr,66,66,67,67,1.999300E+01,4.500000E-02,3.963674E-07,1.241828E+00,1.147144E-01,2.031391E+01,8.856297E-02,2.000541E+01,1.057340E-01,1.981007E+01
1998,null,null,3.4674385044E+02,-6.9180216039E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1999,0.065389,-55.645090,4.7298772520E+01,3.5934020350E+01,1697206400013809,47.2987540,35.9340306,1697,6,4,zr,70,70,73,73,1.987100E+01,2.500000E-02,3.941130E-08,9.520234E-01,1.155613E-01,2.025272E+01,6.796360E-02,1.990030E+01,1.058407E-01,1.966047E+01
2000,null,null,2.8540779705E+02,-2.9090729514E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2001,null,null,1.2983201368E+02,-5.2257391492E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2002,0.103780,5.545539,1.6420115292E+02,4.5627001807E+01,1752211100003980,164.2011569,45.6270305,1752,11,1,zr,37,37,45,42,1.978100E+01,2.400000E-02,1.432005E-06,9.535805E-01,1.285098E-01,2.008412E+01,6.588554E-02,1.976651E+01,1.024370E-01,1.949216E+01
2003,0.040439,-72.565895,7.1157365329E+01,3.6481834934E+01,1700206200022680,71.1573520,36.4818383,1700,6,2,zr,71,71,71,71,1.985000E+01,3.500000E-02,5.604438E-07,9.826787E-01,1.026509E-01,2.017835E+01,7.015800E-02,1.988019E+01,1.058497E-01,1.961690E+01
2004,0.087902,-24.722073,2.9450201745E+02,3.6772944821E+01,685213100012437,294.5020047,36.7729670,685,13,1,zr,638,635,653,650,1.989900E+01,4.200000E-02,1.157715E-06,1.295163E+00,1.236721E-01,2.023494E+01,8.530712E-02,1.985562E+01,9.765285E-02,1.950986E+01
2005,0.083230,24.854893,1.4180260140E+02,1.0982593722E+01,519207200005625,141.8026113,10.9826147,519,7,2,zr,375,327,383,335,1.930800E+01,2.100000E-02,1.189401E-06,2.266483E+00,1.929425E-01,1.968304E+01,9.494209E-02,1.910927E+01,6.210555E-02,1.888985E+01
2006,null,null,2.0223426214E+02,-3.9926600867E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2007,0.009844,-163.490579,2.7318070122E+02,4.0218006822E+01,1724214100008021,273.1807002,40.2180042,1724,14,1,zr,43,34,43,34,2.009800E+01,4.600000E-02,1.053594E-06,1.371908E+00,1.400397E-01,2.040166E+01,1.000500E-01,2.002085E+01,1.081225E-01,1.978204E+01
